TabellarischeAuswertung von: 01.11.2023 00:00:00 bis: 20.11.2023 00:00:00;;;;;
Sps_datum;Trocknung-Durchfluss  7A Netz 700.1 [cm/min];Trocknung-Durchfluss  7B Netz 800.1 [cm/min];Trocknung-Durchfluss 7A Netz 700.5 [cm/min];Trocknung-Durchfluss 7A Netz 700.6 [cm/min];Trocknung-Durchfluss 7C Netz 900.1 [cm/min]
01.11.2023 00:52:03;;95,74;53,72;;24,77
01.11.2023 00:52:05;;;;100,41;
01.11.2023 00:52:07;;;;;26,20
01.11.2023 00:52:09;;102,68;55,42;102,17;
01.11.2023 00:52:09;;95,74;;;
01.11.2023 00:52:11;;111,37;;103,52;
01.11.2023 00:52:11;;102,68;;;
01.11.2023 00:52:13;;109,82;;;27,51
01.11.2023 00:52:15;;102,29;;102,03;
01.11.2023 00:52:15;;109,82;;;
01.11.2023 00:52:17;NaN;96,07;55,05;101,46;28,12
01.11.2023 00:52:17;;102,29;;;
01.11.2023 00:52:19;;86,80;;99,48;
01.11.2023 00:52:19;;96,07;;;
01.11.2023 00:52:21;;84,06;;;
01.11.2023 00:52:23;;93,55;53,68;;29,45
01.11.2023 00:52:23;;84,06;;;
01.11.2023 00:52:25;;99,13;;101,46;
01.11.2023 00:52:25;;93,55;;;
01.11.2023 00:52:27;;101,13;;;
01.11.2023 00:52:31;;;;;28,35
01.11.2023 00:52:33;;98,62;;99,73;
01.11.2023 00:52:35;;93,59;52,47;98,65;
01.11.2023 00:52:35;;98,62;;;
01.11.2023 00:52:39;;95,40;53,79;;
01.11.2023 00:52:41;;94,22;;;
01.11.2023 00:52:43;;95,41;;;
01.11.2023 00:52:45;;;;100,03;
01.11.2023 00:52:49;;96,81;;;
01.11.2023 00:52:51;;102,47;;;
01.11.2023 00:52:51;;96,81;;;
01.11.2023 00:52:53;;105,10;;;
01.11.2023 00:52:55;;101,17;;;
01.11.2023 00:52:55;;105,10;;;
01.11.2023 00:52:57;;97,31;;;
01.11.2023 00:52:57;;101,17;;;
01.11.2023 00:52:59;;92,68;52,56;;
01.11.2023 00:52:59;;97,31;;;
01.11.2023 00:53:01;;;;98,88;
01.11.2023 00:53:03;;93,87;;;29,43
01.11.2023 00:53:05;;99,27;;;
01.11.2023 00:53:05;;93,87;;;
01.11.2023 00:53:07;;111,08;;99,97;
01.11.2023 00:53:07;;99,27;;;
01.11.2023 00:53:09;;112,97;53,95;;
01.11.2023 00:53:11;;108,74;;;
01.11.2023 00:53:11;;112,97;;;
01.11.2023 00:53:13;;104,70;;98,69;
01.11.2023 00:53:13;;108,74;;;
01.11.2023 00:53:15;;100,72;;;
01.11.2023 00:53:15;;104,70;;;
01.11.2023 00:53:17;;92,70;;97,10;
01.11.2023 00:53:17;;100,72;;;
01.11.2023 00:53:19;;101,19;;;
01.11.2023 00:53:19;;92,70;;;
01.11.2023 00:53:21;;105,25;;;
01.11.2023 00:53:21;;101,19;;;
01.11.2023 00:53:25;;104,17;;;
01.11.2023 00:53:29;;99,92;;;
01.11.2023 00:53:29;;104,17;;;
01.11.2023 00:53:31;;95,70;;95,93;
01.11.2023 00:53:31;;99,92;;;
01.11.2023 00:53:33;;101,04;54,98;97,61;
01.11.2023 00:53:33;;95,70;;;
01.11.2023 00:53:37;;94,76;53,66;;
01.11.2023 00:53:37;;101,04;;;
01.11.2023 00:53:39;;89,86;;;
01.11.2023 00:53:39;;94,76;;;
01.11.2023 00:53:41;;85,65;52,32;95,91;
01.11.2023 00:53:41;;89,86;;;
01.11.2023 00:53:43;;78,99;;;30,51
01.11.2023 00:53:43;;85,65;;;
01.11.2023 00:53:45;;73,51;;;
01.11.2023 00:53:45;;78,99;;;
01.11.2023 00:53:47;;79,08;;;
01.11.2023 00:53:47;;73,51;;;
01.11.2023 00:53:51;;75,25;;;
01.11.2023 00:53:51;;79,08;;;
01.11.2023 00:53:53;;;;94,79;
01.11.2023 00:53:57;;72,58;51,16;93,66;
01.11.2023 00:53:59;;69,63;49,81;92,62;31,53
01.11.2023 00:54:01;;76,19;;;
01.11.2023 00:54:01;;69,63;;;
01.11.2023 00:54:05;;73,50;;90,42;
01.11.2023 00:54:07;;70,98;;88,98;
01.11.2023 00:54:11;;;48,71;;
01.11.2023 00:54:13;;73,10;49,91;;
01.11.2023 00:54:15;;83,96;;;
01.11.2023 00:54:15;;73,10;;;
01.11.2023 00:54:17;;;51,04;91,12;
01.11.2023 00:54:19;;77,98;;92,38;
01.11.2023 00:54:19;;83,96;;;
01.11.2023 00:54:21;;73,20;;91,14;
01.11.2023 00:54:21;;77,98;;;
01.11.2023 00:54:23;;68,71;49,79;;30,43
01.11.2023 00:54:23;;73,20;;;
01.11.2023 00:54:25;;63,07;;89,90;
01.11.2023 00:54:25;;68,71;;;
01.11.2023 00:54:27;;58,83;;;
01.11.2023 00:54:27;;63,07;;;
01.11.2023 00:54:29;;64,73;;;
01.11.2023 00:54:29;;58,83;;;
01.11.2023 00:54:31;;65,80;;91,28;
01.11.2023 00:54:37;;63,87;;;
01.11.2023 00:54:39;;61,56;;;
01.11.2023 00:54:41;;61,56;;;
01.11.2023 00:54:41;;57,47;;;
01.11.2023 00:54:43;;53,68;;;
01.11.2023 00:54:43;;57,47;;;
01.11.2023 00:54:45;;49,63;;89,76;
01.11.2023 00:54:45;;53,68;;;
01.11.2023 00:54:47;;47,56;;;
01.11.2023 00:54:49;;46,47;;88,67;
01.11.2023 00:54:51;;48,39;;;
01.11.2023 00:54:53;;51,34;;;
01.11.2023 00:54:55;;53,29;;90,48;29,37
01.11.2023 00:54:59;;51,87;;;
01.11.2023 00:55:01;;47,61;;;
01.11.2023 00:55:01;;51,87;;;
01.11.2023 00:55:03;;45,05;;;
01.11.2023 00:55:05;;42,53;50,80;;
01.11.2023 00:55:09;;43,53;49,70;;
01.11.2023 00:55:13;;46,15;;;
01.11.2023 00:55:15;;51,33;;;
01.11.2023 00:55:15;;46,15;;;
01.11.2023 00:55:17;;58,95;48,59;;
01.11.2023 00:55:17;;51,33;;;
01.11.2023 00:55:19;;61,62;;;
01.11.2023 00:55:21;;63,65;50,05;;
01.11.2023 00:55:23;;;;;27,40
01.11.2023 00:55:25;;;;;26,34
01.11.2023 00:55:27;;61,70;;;
01.11.2023 00:55:29;;60,08;;;25,06
01.11.2023 00:55:35;;62,27;;;23,74
01.11.2023 00:55:37;;65,08;;;
01.11.2023 00:55:41;;63,36;;;22,69
01.11.2023 00:55:43;;60,54;;;
01.11.2023 00:55:45;;57,09;;;20,86
01.11.2023 00:55:45;;60,54;;;
01.11.2023 00:55:47;;55,98;;;
01.11.2023 00:55:49;;;;;19,68
01.11.2023 00:55:53;;57,35;;;
01.11.2023 00:55:55;;62,53;;91,80;
01.11.2023 00:55:55;;57,35;;;
01.11.2023 00:55:57;;69,84;51,96;;
01.11.2023 00:55:57;;62,53;;;
01.11.2023 00:55:59;;76,36;;;
01.11.2023 00:55:59;;69,84;;;
01.11.2023 00:56:01;;81,28;;93,56;18,29
01.11.2023 00:56:01;;76,36;;;
01.11.2023 00:56:03;;78,39;;;
01.11.2023 00:56:05;;74,32;;;
01.11.2023 00:56:05;;78,39;;;
01.11.2023 00:56:07;;72,70;50,78;92,45;
01.11.2023 00:56:09;;67,99;;;
01.11.2023 00:56:09;;72,70;;;
01.11.2023 00:56:11;;64,35;;91,23;
01.11.2023 00:56:11;;67,99;;;
01.11.2023 00:56:13;;74,73;;;
01.11.2023 00:56:13;;64,35;;;
01.11.2023 00:56:15;;79,69;52,05;92,67;17,29
01.11.2023 00:56:15;;74,73;;;
01.11.2023 00:56:19;;78,21;50,61;;
01.11.2023 00:56:21;;75,12;;;
01.11.2023 00:56:21;;78,21;;;
01.11.2023 00:56:23;;71,05;;91,48;18,86
01.11.2023 00:56:23;;75,12;;;
01.11.2023 00:56:27;;80,48;;;20,38
01.11.2023 00:56:27;;71,05;;;
01.11.2023 00:56:29;;77,74;;;
01.11.2023 00:56:31;;73,63;;89,49;
01.11.2023 00:56:31;;77,74;;;
01.11.2023 00:56:33;;;49,18;;
01.11.2023 00:56:35;;73,63;;;
01.11.2023 00:56:35;;69,46;47,87;87,27;
01.11.2023 00:56:37;;66,24;;;
01.11.2023 00:56:37;;69,46;;;
01.11.2023 00:56:39;;67,38;;85,50;
01.11.2023 00:56:41;;72,69;;;
01.11.2023 00:56:41;;67,38;;;
01.11.2023 00:56:43;;72,69;;;
01.11.2023 00:56:43;;69,68;;;
01.11.2023 00:56:45;;64,28;;84,16;
01.11.2023 00:56:45;;69,68;;;
01.11.2023 00:56:49;;59,26;;83,02;
01.11.2023 00:56:49;;64,28;;;
01.11.2023 00:56:51;;55,76;;;19,32
01.11.2023 00:56:51;;59,26;;;
01.11.2023 00:56:53;;60,56;;;
01.11.2023 00:56:53;;55,76;;;
01.11.2023 00:56:55;;63,25;;;
01.11.2023 00:56:57;;61,46;;;
01.11.2023 00:56:59;;58,53;46,51;;
01.11.2023 00:57:01;;60,13;;;
01.11.2023 00:57:03;;56,43;;79,93;
01.11.2023 00:57:03;;60,13;;83,02;
01.11.2023 00:57:05;;50,07;;77,32;
01.11.2023 00:57:05;;56,43;;;
01.11.2023 00:57:07;;55,41;;75,68;18,08
01.11.2023 00:57:07;;50,07;;;
01.11.2023 00:57:09;;;;74,43;
01.11.2023 00:57:11;;51,75;45,07;72,57;
01.11.2023 00:57:11;;55,41;;;
01.11.2023 00:57:13;;49,34;44,03;;16,89
01.11.2023 00:57:15;;51,29;;;
01.11.2023 00:57:17;;47,01;;70,69;
01.11.2023 00:57:17;;51,29;;;
01.11.2023 00:57:19;;44,21;;;
01.11.2023 00:57:21;;47,42;;69,38;
01.11.2023 00:57:21;;44,21;;;
01.11.2023 00:57:23;;52,81;;70,94;
01.11.2023 00:57:23;;47,42;;;
01.11.2023 00:57:25;;49,22;42,88;;
01.11.2023 00:57:25;;52,81;;;
01.11.2023 00:57:27;;;;69,12;
01.11.2023 00:57:29;;51,57;;;
01.11.2023 00:57:31;;48,67;41,76;;
01.11.2023 00:57:33;;45,77;;;
01.11.2023 00:57:35;;42,97;;;
01.11.2023 00:57:37;;52,18;42,99;70,28;
01.11.2023 00:57:37;;42,97;;;
01.11.2023 00:57:39;;50,40;;;
01.11.2023 00:57:41;;47,16;;68,24;
01.11.2023 00:57:41;;50,40;;;
01.11.2023 00:57:43;;50,08;;;
01.11.2023 00:57:45;;45,34;;;
01.11.2023 00:57:45;;50,08;;;
01.11.2023 00:57:47;;42,63;;;
01.11.2023 00:57:49;;43,89;;;18,41
01.11.2023 00:57:51;;51,53;;69,58;
01.11.2023 00:57:51;;43,89;;;
01.11.2023 00:57:53;;47,37;41,90;;
01.11.2023 00:57:53;;51,53;;;
01.11.2023 00:57:55;;45,83;;68,18;
01.11.2023 00:57:57;;45,83;;;
01.11.2023 00:57:57;;41,64;;;19,54
01.11.2023 00:57:59;;43,16;;;
01.11.2023 00:58:01;;40,74;;67,01;
01.11.2023 00:58:03;;39,49;;;
01.11.2023 00:58:05;;47,87;;;
01.11.2023 00:58:05;;39,49;;;
01.11.2023 00:58:07;;51,52;;68,35;
01.11.2023 00:58:07;;47,87;;;
01.11.2023 00:58:09;;49,90;;;
01.11.2023 00:58:11;;48,01;40,76;67,26;18,54
01.11.2023 00:58:13;;51,77;;;
01.11.2023 00:58:13;;48,01;;;
01.11.2023 00:58:15;;46,96;;;
01.11.2023 00:58:15;;51,77;;;
01.11.2023 00:58:17;;44,91;;;
01.11.2023 00:58:19;;54,94;;;
01.11.2023 00:58:19;;44,91;;;
01.11.2023 00:58:21;;56,47;41,78;;
01.11.2023 00:58:23;;56,47;;;
01.11.2023 00:58:23;;53,07;;;
01.11.2023 00:58:25;;51,32;;;
01.11.2023 00:58:29;;48,43;;;
01.11.2023 00:58:31;;45,69;;;
01.11.2023 00:58:33;;45,69;;;
01.11.2023 00:58:33;;55,81;;68,75;
01.11.2023 00:58:35;;54,03;;;
01.11.2023 00:58:37;;47,94;;;
01.11.2023 00:58:37;;54,03;;;
01.11.2023 00:58:41;;44,11;;;
01.11.2023 00:58:41;;47,94;;;
01.11.2023 00:58:43;;40,58;;;
01.11.2023 00:58:43;;44,11;;;
01.11.2023 00:58:45;;37,72;;;
01.11.2023 00:58:47;;47,73;42,78;;
01.11.2023 00:58:47;;37,72;;;
01.11.2023 00:58:49;;48,77;;69,97;
01.11.2023 00:58:51;;44,05;;;
01.11.2023 00:58:51;;48,77;;;
01.11.2023 00:58:53;;45,96;;;
01.11.2023 00:58:55;;43,31;;;
01.11.2023 00:58:57;;41,74;;;
01.11.2023 00:58:59;;40,29;;68,70;
01.11.2023 00:59:01;;50,47;;70,47;
01.11.2023 00:59:01;;40,29;;;
01.11.2023 00:59:03;;47,25;;;
01.11.2023 00:59:03;;50,47;;;
01.11.2023 00:59:05;;45,49;;;
01.11.2023 00:59:07;;43,97;;;
01.11.2023 00:59:09;;46,33;;;
01.11.2023 00:59:13;;54,93;;;
01.11.2023 00:59:13;;46,33;;;
01.11.2023 00:59:15;;70,77;44,07;71,83;
01.11.2023 00:59:15;;54,93;;;
01.11.2023 00:59:17;;82,22;;76,05;
01.11.2023 00:59:17;;70,77;;71,83;
01.11.2023 00:59:19;;85,53;45,38;;
01.11.2023 00:59:19;;82,22;;;
01.11.2023 00:59:21;;83,88;;;
01.11.2023 00:59:23;;81,72;;77,41;17,27
01.11.2023 00:59:25;;75,39;;;
01.11.2023 00:59:25;;81,72;;;
01.11.2023 00:59:27;;71,32;46,97;78,53;
01.11.2023 00:59:27;;75,39;;;
01.11.2023 00:59:29;;74,53;;80,32;
01.11.2023 00:59:29;;71,32;;;
01.11.2023 00:59:31;;70,42;;;
01.11.2023 00:59:31;;74,53;;;
01.11.2023 00:59:33;;63,88;;;
01.11.2023 00:59:33;;70,42;;;
01.11.2023 00:59:35;;61,62;;;
01.11.2023 00:59:37;;59,18;;;
01.11.2023 00:59:39;;63,25;48,52;81,39;
01.11.2023 00:59:39;;59,18;;;
01.11.2023 00:59:41;;69,33;;;
01.11.2023 00:59:41;;63,25;;;
01.11.2023 00:59:43;;69,33;;;
01.11.2023 00:59:43;;87,27;50,36;84,20;
01.11.2023 00:59:45;;89,79;;;
01.11.2023 00:59:47;;86,64;;;
01.11.2023 00:59:47;;89,79;;;
01.11.2023 00:59:49;;85,18;;;16,01
01.11.2023 00:59:51;;78,31;;;
01.11.2023 00:59:51;;85,18;;;
01.11.2023 00:59:53;;71,43;;85,35;
01.11.2023 00:59:53;;78,31;;;
01.11.2023 00:59:55;;67,82;49,29;;
01.11.2023 00:59:55;;71,43;;;
01.11.2023 00:59:57;;72,38;50,51;86,69;17,22
01.11.2023 00:59:57;;67,82;;;
01.11.2023 00:59:59;;68,79;;;
01.11.2023 00:59:59;;72,38;;;
