TabellarischeAuswertung von: 01.11.2023 00:00:00 bis: 20.11.2023 00:00:00;;;;;
Sps_datum;Trocknung-Durchfluss  7A Netz 700.1 [cm/min];Trocknung-Durchfluss  7B Netz 800.1 [cm/min];Trocknung-Durchfluss 7A Netz 700.5 [cm/min];Trocknung-Durchfluss 7A Netz 700.6 [cm/min];Trocknung-Durchfluss 7C Netz 900.1 [cm/min]
01.11.2023 13:00:18;;46,77;;;
01.11.2023 13:00:20;;44,05;49,01;89,17;
01.11.2023 13:00:22;;46,39;;;
01.11.2023 13:00:24;;46,39;;;
01.11.2023 13:00:24;;42,97;47,90;;17,49
01.11.2023 13:00:26;;42,97;;;
01.11.2023 13:00:26;;39,52;;87,37;
01.11.2023 13:00:28;;39,52;;;
01.11.2023 13:00:28;;48,34;49,31;88,55;
01.11.2023 13:00:32;;48,34;;;
01.11.2023 13:00:32;;40,02;;;
01.11.2023 13:00:34;;41,39;;;
01.11.2023 13:00:38;;38,62;48,26;;
01.11.2023 13:00:40;;36,20;;87,52;
01.11.2023 13:00:42;;36,20;;;
01.11.2023 13:00:42;;46,45;;88,53;
01.11.2023 13:00:46;;46,45;;;
01.11.2023 13:00:46;;43,27;46,19;;
01.11.2023 13:00:48;;44,89;;86,99;
01.11.2023 13:00:50;;44,89;;;
01.11.2023 13:00:50;;41,74;;;
01.11.2023 13:00:52;;38,87;;;
01.11.2023 13:00:54;;40,34;;85,36;
01.11.2023 13:00:56;;40,34;;;
01.11.2023 13:00:56;;47,74;;;16,45
01.11.2023 13:00:58;;44,77;;;
01.11.2023 13:01:00;;44,77;;;
01.11.2023 13:01:00;;39,87;;;
01.11.2023 13:01:02;;;;84,33;
01.11.2023 13:01:04;;37,24;;;
01.11.2023 13:01:06;;37,24;;;
01.11.2023 13:01:06;;32,63;;;15,28
01.11.2023 13:01:10;;32,63;;;
01.11.2023 13:01:10;;44,11;;85,44;
01.11.2023 13:01:12;;41,84;;;
01.11.2023 13:01:14;;41,84;;;
01.11.2023 13:01:14;;37,78;;;
01.11.2023 13:01:16;;39,65;;;
01.11.2023 13:01:18;;;;;16,66
01.11.2023 13:01:20;;39,65;;;
01.11.2023 13:01:20;;35,48;;;
01.11.2023 13:01:22;;33,34;;;
01.11.2023 13:01:24;;33,34;;;
01.11.2023 13:01:24;;43,89;48,02;87,54;17,90
01.11.2023 13:01:26;;42,09;;;
01.11.2023 13:01:28;;40,11;46,37;;
01.11.2023 13:01:30;;42,04;;;
01.11.2023 13:01:32;;39,72;;88,81;
01.11.2023 13:01:34;;37,06;;;18,98
01.11.2023 13:01:38;;37,06;;;
01.11.2023 13:01:38;;47,25;47,82;;
01.11.2023 13:01:40;;45,51;;90,52;
01.11.2023 13:01:42;;45,51;;;
01.11.2023 13:01:42;;41,40;;;
01.11.2023 13:01:44;;41,40;;;
01.11.2023 13:01:44;;44,48;;;
01.11.2023 13:01:46;;44,48;;;
01.11.2023 13:01:46;;39,84;49,21;;
01.11.2023 13:01:48;;39,84;;;
01.11.2023 13:01:48;;36,14;;;
01.11.2023 13:01:50;;36,14;;;
01.11.2023 13:01:50;;42,66;;;20,00
01.11.2023 13:01:52;;42,66;;;
01.11.2023 13:01:52;;46,19;;;
01.11.2023 13:01:54;;43,59;;;
01.11.2023 13:01:56;;40,94;;;
01.11.2023 13:02:00;;40,94;;;
01.11.2023 13:02:00;;37,39;;;
01.11.2023 13:02:02;;37,39;;;
01.11.2023 13:02:02;;33,87;;89,07;
01.11.2023 13:02:04;;33,87;;;
01.11.2023 13:02:04;;43,49;;90,23;
01.11.2023 13:02:06;;43,49;;;
01.11.2023 13:02:06;;46,81;;;
01.11.2023 13:02:08;;46,81;;;
01.11.2023 13:02:08;;43,67;;;
01.11.2023 13:02:10;;44,98;;;21,22
01.11.2023 13:02:12;;43,40;;;
01.11.2023 13:02:14;;40,86;47,67;88,91;19,73
01.11.2023 13:02:16;;40,86;;;
01.11.2023 13:02:16;;44,22;;;
01.11.2023 13:02:18;;44,22;;;
01.11.2023 13:02:18;;49,17;;;
01.11.2023 13:02:20;;49,17;;;
01.11.2023 13:02:20;;45,13;48,77;;
01.11.2023 13:02:22;;45,13;;;
01.11.2023 13:02:22;;40,54;;;18,68
01.11.2023 13:02:26;;38,72;;;
01.11.2023 13:02:28;;36,78;47,30;;
01.11.2023 13:02:30;;37,80;;87,29;
01.11.2023 13:02:32;;37,80;;;
01.11.2023 13:02:32;;46,82;;88,48;
01.11.2023 13:02:34;;46,82;;;
01.11.2023 13:02:34;;43,28;;;
01.11.2023 13:02:36;;;;86,81;17,60
01.11.2023 13:02:38;;45,47;;;
01.11.2023 13:02:40;;45,47;;;
01.11.2023 13:02:40;;41,79;;;
01.11.2023 13:02:42;;41,79;;;
01.11.2023 13:02:42;;38,63;;85,23;
01.11.2023 13:02:44;;40,39;;;
01.11.2023 13:02:46;;40,39;;;
01.11.2023 13:02:46;;49,43;;;
01.11.2023 13:02:48;;49,43;;;
01.11.2023 13:02:48;;46,43;46,17;;
01.11.2023 13:02:50;;46,43;;;
01.11.2023 13:02:50;;41,84;;82,99;
01.11.2023 13:02:52;;42,90;;;
01.11.2023 13:02:54;;42,90;;;
01.11.2023 13:02:54;;38,44;;;19,67
01.11.2023 13:02:56;;35,66;;81,97;22,02
01.11.2023 13:02:58;;37,19;44,80;;24,89
01.11.2023 13:03:00;;37,19;;;
01.11.2023 13:03:00;;46,00;;;26,03
01.11.2023 13:03:02;;43,36;;;
01.11.2023 13:03:04;;43,36;;;
01.11.2023 13:03:04;;39,64;;80,63;27,13
01.11.2023 13:03:06;;42,15;;;
01.11.2023 13:03:08;;39,21;45,90;;
01.11.2023 13:03:10;;39,21;;;
01.11.2023 13:03:10;;34,52;;79,62;28,33
01.11.2023 13:03:12;;34,52;;;
01.11.2023 13:03:12;;43,56;;;
01.11.2023 13:03:14;;;;80,98;
01.11.2023 13:03:16;;43,56;;;
01.11.2023 13:03:16;;39,19;44,43;;
01.11.2023 13:03:18;;;;79,80;
01.11.2023 13:03:22;;39,19;;;
01.11.2023 13:03:22;;36,00;;;
01.11.2023 13:03:24;;33,79;;78,41;
01.11.2023 13:03:26;;36,64;;;
01.11.2023 13:03:28;;36,64;;;
01.11.2023 13:03:28;;45,14;;80,10;
01.11.2023 13:03:30;;45,14;;;
01.11.2023 13:03:30;;40,70;;;
01.11.2023 13:03:32;;;43,43;;
01.11.2023 13:03:34;;42,89;;;
01.11.2023 13:03:36;;42,89;;;
01.11.2023 13:03:36;;38,28;;;
01.11.2023 13:03:38;;35,58;;78,64;
01.11.2023 13:03:40;;35,58;;;
01.11.2023 13:03:40;;45,63;;79,75;
01.11.2023 13:03:44;;45,63;;;
01.11.2023 13:03:44;;40,60;;78,03;
01.11.2023 13:03:46;;43,08;;;
01.11.2023 13:03:48;;43,08;;;
01.11.2023 13:03:48;;38,39;;;
01.11.2023 13:03:50;;35,44;;;
01.11.2023 13:03:52;;38,35;;;
01.11.2023 13:03:54;;38,35;;;
01.11.2023 13:03:54;;46,13;44,91;79,46;
01.11.2023 13:03:56;;43,34;;;
01.11.2023 13:03:58;;43,34;;;
01.11.2023 13:03:58;;39,98;;;
01.11.2023 13:04:00;;39,98;;;
01.11.2023 13:04:00;;43,04;;;
01.11.2023 13:04:02;;43,04;;;
01.11.2023 13:04:02;;38,00;;;
01.11.2023 13:04:04;;35,71;;;
01.11.2023 13:04:06;;35,71;;;
01.11.2023 13:04:06;;45,82;;78,21;
01.11.2023 13:04:08;;;43,76;79,71;
01.11.2023 13:04:10;;45,82;;;
01.11.2023 13:04:10;;42,36;;;
01.11.2023 13:04:12;;;;78,38;
01.11.2023 13:04:14;;44,03;;;
01.11.2023 13:04:16;;44,03;;;
01.11.2023 13:04:16;;39,09;;;
01.11.2023 13:04:18;;36,72;;;
01.11.2023 13:04:22;;36,72;;;
01.11.2023 13:04:22;;46,96;;;
01.11.2023 13:04:24;;46,96;;;
01.11.2023 13:04:24;;42,44;;;
01.11.2023 13:04:26;;42,44;;;
01.11.2023 13:04:26;;39,16;;;
01.11.2023 13:04:28;;39,16;;;
01.11.2023 13:04:28;;42,59;;;
01.11.2023 13:04:30;;42,59;;;
01.11.2023 13:04:30;;39,21;;;
01.11.2023 13:04:32;;36,62;;;
01.11.2023 13:04:34;;36,62;;;
01.11.2023 13:04:34;;40,61;;;29,56
01.11.2023 13:04:36;;40,61;;;
01.11.2023 13:04:36;;47,37;;79,62;
01.11.2023 13:04:38;;47,37;;;
01.11.2023 13:04:38;;42,09;;;
01.11.2023 13:04:40;;40,26;;78,51;
01.11.2023 13:04:44;;40,26;;;
01.11.2023 13:04:44;;35,99;;;
01.11.2023 13:04:46;;35,99;;;
01.11.2023 13:04:46;;32,95;;;
01.11.2023 13:04:48;;32,95;;;
01.11.2023 13:04:48;;37,69;;;
01.11.2023 13:04:50;;37,69;;;
01.11.2023 13:04:50;;43,70;;79,84;
01.11.2023 13:04:52;;41,59;;78,80;
01.11.2023 13:04:54;;41,59;;;
01.11.2023 13:04:54;;37,51;;;
01.11.2023 13:04:56;;38,56;;;
01.11.2023 13:04:58;;35,70;;;
01.11.2023 13:05:00;;33,54;;77,73;
01.11.2023 13:05:02;;33,54;;;
01.11.2023 13:05:02;;42,61;;78,93;
01.11.2023 13:05:04;;;;80,51;30,65
01.11.2023 13:05:06;;42,61;;;
01.11.2023 13:05:06;;38,70;;;
01.11.2023 13:05:08;;;44,95;;
01.11.2023 13:05:10;;38,70;;;
01.11.2023 13:05:10;;41,73;;81,71;
01.11.2023 13:05:12;;41,73;;;
01.11.2023 13:05:12;;37,37;;;
01.11.2023 13:05:14;;39,77;;83,25;
01.11.2023 13:05:16;;39,77;;;
01.11.2023 13:05:16;;45,31;46,36;85,03;
01.11.2023 13:05:18;;42,98;;;
01.11.2023 13:05:20;;40,98;;;
01.11.2023 13:05:22;;40,98;;;
01.11.2023 13:05:22;;44,59;;;
01.11.2023 13:05:24;;44,59;;;
01.11.2023 13:05:24;;40,05;;;
01.11.2023 13:05:26;;37,88;;;
01.11.2023 13:05:28;;37,88;;;
01.11.2023 13:05:28;;42,59;;;31,76
01.11.2023 13:05:30;;42,59;;;
01.11.2023 13:05:30;;46,13;47,60;;
01.11.2023 13:05:32;;46,13;;;
01.11.2023 13:05:32;;41,39;;;
01.11.2023 13:05:34;;39,31;;;
01.11.2023 13:05:38;;37,28;;;
01.11.2023 13:05:40;;35,31;45,66;;
01.11.2023 13:05:42;;38,15;;83,87;
01.11.2023 13:05:44;;38,15;;;
01.11.2023 13:05:44;;46,73;;85,73;
01.11.2023 13:05:46;;44,77;47,15;;
01.11.2023 13:05:48;;44,77;;;
01.11.2023 13:05:48;;40,90;;84,71;
01.11.2023 13:05:50;;42,46;45,95;;
01.11.2023 13:05:52;;42,46;;;
01.11.2023 13:05:52;;38,13;;;
01.11.2023 13:05:54;;37,07;44,87;;
01.11.2023 13:05:58;;37,07;;;
01.11.2023 13:05:58;;47,13;46,62;;
01.11.2023 13:06:00;;45,49;;;32,83
01.11.2023 13:06:02;;45,49;;;
01.11.2023 13:06:02;;41,49;;;
01.11.2023 13:06:06;;39,07;;;
01.11.2023 13:06:08;;39,07;;;
01.11.2023 13:06:08;;36,01;;;
01.11.2023 13:06:10;;38,59;;;
01.11.2023 13:06:12;;38,59;;;
01.11.2023 13:06:12;;46,26;;85,89;
01.11.2023 13:06:14;;46,26;;;
01.11.2023 13:06:14;;43,03;;;
01.11.2023 13:06:16;;43,03;;;
01.11.2023 13:06:16;;37,97;;84,65;
01.11.2023 13:06:18;;39,56;48,06;;31,80
01.11.2023 13:06:20;;37,67;;;
01.11.2023 13:06:22;;35,94;46,47;;
01.11.2023 13:06:24;;35,94;;;
01.11.2023 13:06:24;;43,05;;;
01.11.2023 13:06:26;;44,68;47,59;86,39;
01.11.2023 13:06:28;;44,68;;;
01.11.2023 13:06:28;;40,43;46,48;;
01.11.2023 13:06:30;;37,87;;;
01.11.2023 13:06:34;;37,87;;;
01.11.2023 13:06:34;;34,75;;;
01.11.2023 13:06:36;;32,43;;85,34;
01.11.2023 13:06:38;;33,47;;;
01.11.2023 13:06:40;;33,47;;;
01.11.2023 13:06:40;;42,52;47,92;87,41;
01.11.2023 13:06:42;;39,83;;86,29;
01.11.2023 13:06:46;;39,83;;;
01.11.2023 13:06:46;;43,44;;;
01.11.2023 13:06:48;;43,44;;;
01.11.2023 13:06:48;;39,63;;84,90;
01.11.2023 13:06:50;;38,08;;83,58;
01.11.2023 13:06:52;;38,08;;;
01.11.2023 13:06:52;;46,72;;85,55;30,49
01.11.2023 13:06:54;;;46,67;;
01.11.2023 13:06:56;;46,72;;;
01.11.2023 13:06:56;;42,62;;;
01.11.2023 13:06:58;;43,92;;;
01.11.2023 13:07:00;;43,92;;;
01.11.2023 13:07:00;;40,67;;;
01.11.2023 13:07:02;;40,67;;;
01.11.2023 13:07:02;;36,75;;;
01.11.2023 13:07:04;;34,34;;;
01.11.2023 13:07:06;;34,34;;;
01.11.2023 13:07:06;;42,69;;87,44;
01.11.2023 13:07:08;;42,69;;;
01.11.2023 13:07:08;;38,82;;;
01.11.2023 13:07:10;;38,82;;;
01.11.2023 13:07:10;;33,62;;;
01.11.2023 13:07:12;;35,53;;;
01.11.2023 13:07:14;;33,49;;;
01.11.2023 13:07:16;;33,49;;;
01.11.2023 13:07:16;;29,44;;;
01.11.2023 13:07:18;;29,44;;;
01.11.2023 13:07:18;NaN;37,17;47,15;86,54;29,76
01.11.2023 13:07:20;;38,99;48,96;88,29;
01.11.2023 13:07:22;;38,99;;;
01.11.2023 13:07:22;;35,03;;89,38;
01.11.2023 13:07:24;;35,03;;;
01.11.2023 13:07:24;;31,51;;;27,64
01.11.2023 13:07:26;;;47,51;;
01.11.2023 13:07:28;;29,59;;;25,18
01.11.2023 13:07:30;;27,51;;;23,55
01.11.2023 13:07:32;;;;88,26;
01.11.2023 13:07:34;;27,51;;;
01.11.2023 13:07:34;;39,77;;89,88;22,28
01.11.2023 13:07:36;;38,34;48,72;;
01.11.2023 13:07:38;;38,34;;;
01.11.2023 13:07:38;;35,18;;;20,55
01.11.2023 13:07:40;;37,82;47,50;;
01.11.2023 13:07:42;;39,02;;;
01.11.2023 13:07:44;;36,41;;;
01.11.2023 13:07:46;;34,90;;;21,84
01.11.2023 13:07:48;;34,90;;;
01.11.2023 13:07:48;;46,21;;;
01.11.2023 13:07:50;;45,15;;;23,35
01.11.2023 13:07:52;;45,15;;;
01.11.2023 13:07:52;;40,22;;;
01.11.2023 13:07:56;;37,30;;;
01.11.2023 13:07:58;;37,30;;;
01.11.2023 13:07:58;;33,95;;;
01.11.2023 13:08:00;;31,83;49,00;;
01.11.2023 13:08:02;;31,83;;;
01.11.2023 13:08:02;;41,30;;;
01.11.2023 13:08:04;;43,07;;;
01.11.2023 13:08:06;;41,78;47,66;;21,86
01.11.2023 13:08:08;;43,58;;;
01.11.2023 13:08:10;;;;88,13;20,02
01.11.2023 13:08:12;;40,83;;;
01.11.2023 13:08:14;;43,12;;;
01.11.2023 13:08:16;;43,12;;;
01.11.2023 13:08:16;;49,21;;;
01.11.2023 13:08:18;;47,09;;;
01.11.2023 13:08:20;;47,09;;;
01.11.2023 13:08:20;;43,78;;;
01.11.2023 13:08:26;;41,05;;;
01.11.2023 13:08:28;;;48,72;;
01.11.2023 13:08:30;;41,05;;;
01.11.2023 13:08:30;;49,76;;;21,02
01.11.2023 13:08:32;;46,80;;;22,04
01.11.2023 13:08:36;;49,35;;;23,09
01.11.2023 13:08:38;;49,35;;;
01.11.2023 13:08:38;;45,38;;87,06;
01.11.2023 13:08:40;;43,09;;;
01.11.2023 13:08:42;;43,09;;;
01.11.2023 13:08:42;;50,77;;88,44;
01.11.2023 13:08:44;;52,37;;;
01.11.2023 13:08:46;;52,37;;;
01.11.2023 13:08:46;;49,14;;87,33;
01.11.2023 13:08:52;;49,14;;;
01.11.2023 13:08:52;;46,08;;;
01.11.2023 13:08:54;;46,08;;;
01.11.2023 13:08:54;;42,98;47,29;86,08;24,34
01.11.2023 13:08:56;;42,98;;;
01.11.2023 13:08:56;;51,89;;;
01.11.2023 13:08:58;;;;87,33;22,75
01.11.2023 13:09:00;;51,89;;;
01.11.2023 13:09:00;;48,48;;;
01.11.2023 13:09:04;;48,48;;;
01.11.2023 13:09:04;;44,15;;;
01.11.2023 13:09:06;;41,68;;;21,40
01.11.2023 13:09:08;;;;86,22;
01.11.2023 13:09:10;;41,68;;;
01.11.2023 13:09:10;;47,84;48,68;;
01.11.2023 13:09:12;;48,85;;88,02;
01.11.2023 13:09:14;;48,85;;;
01.11.2023 13:09:14;;44,85;47,46;;
01.11.2023 13:09:16;;43,28;;86,99;
01.11.2023 13:09:18;;44,77;;;23,04
01.11.2023 13:09:20;;44,77;;;
01.11.2023 13:09:20;;38,60;;;
01.11.2023 13:09:22;;36,37;;85,84;24,10
01.11.2023 13:09:24;;36,37;;;
01.11.2023 13:09:24;;46,05;;;
01.11.2023 13:09:26;;;;87,08;
01.11.2023 13:09:28;;46,05;;;
01.11.2023 13:09:28;;42,71;;85,85;
01.11.2023 13:09:30;;;;84,24;
01.11.2023 13:09:32;;44,78;;;
01.11.2023 13:09:34;;44,78;;;
01.11.2023 13:09:34;;39,64;46,38;;
01.11.2023 13:09:36;;39,64;;;
01.11.2023 13:09:36;;35,18;;81,70;23,05
01.11.2023 13:09:38;;35,18;;;
01.11.2023 13:09:38;;46,10;;82,76;
01.11.2023 13:09:40;;46,10;;;
01.11.2023 13:09:40;;42,91;;;22,00
01.11.2023 13:09:42;;42,91;;;
01.11.2023 13:09:42;;38,14;45,26;;
01.11.2023 13:09:44;;;;81,66;20,61
01.11.2023 13:09:46;;39,18;;;
01.11.2023 13:09:48;;39,18;;;
01.11.2023 13:09:48;;35,26;;;
01.11.2023 13:09:50;;33,00;;;
01.11.2023 13:09:52;;33,00;;;
01.11.2023 13:09:52;;42,72;;;
01.11.2023 13:09:54;;42,72;;;
01.11.2023 13:09:54;;45,99;;82,67;
01.11.2023 13:09:56;;45,99;;;
01.11.2023 13:09:56;;40,81;;;19,52
01.11.2023 13:09:58;;41,98;;;
01.11.2023 13:10:00;;39,48;46,36;;
01.11.2023 13:10:02;;39,48;;;
01.11.2023 13:10:02;;33,82;;;
01.11.2023 13:10:04;;33,82;;;
01.11.2023 13:10:04;;41,47;;;
01.11.2023 13:10:06;;43,10;;;
01.11.2023 13:10:08;;43,10;;;
01.11.2023 13:10:08;;38,69;;;
01.11.2023 13:10:10;;36,22;45,29;;
01.11.2023 13:10:12;;37,94;;84,03;18,48
01.11.2023 13:10:14;;37,94;;;
01.11.2023 13:10:14;;34,08;;;
01.11.2023 13:10:16;;31,37;;;
01.11.2023 13:10:18;;31,37;;;
01.11.2023 13:10:18;;39,94;;85,23;
01.11.2023 13:10:20;;42,68;47,73;;
01.11.2023 13:10:22;;42,68;;;
01.11.2023 13:10:22;;39,36;;87,74;
01.11.2023 13:10:24;;37,72;;;
01.11.2023 13:10:26;;37,72;;;
01.11.2023 13:10:26;;40,85;;88,89;
01.11.2023 13:10:28;;40,85;;;
01.11.2023 13:10:28;;36,29;;;
01.11.2023 13:10:30;;33,94;;;
01.11.2023 13:10:32;;33,94;;;
01.11.2023 13:10:32;;44,66;;;
01.11.2023 13:10:34;;42,70;;90,62;
01.11.2023 13:10:36;;42,70;;;
01.11.2023 13:10:36;;39,34;;;
01.11.2023 13:10:44;;36,73;48,80;89,57;
01.11.2023 13:10:48;;36,73;;;
01.11.2023 13:10:48;;48,77;;;
01.11.2023 13:10:50;;46,85;49,84;;
01.11.2023 13:10:52;;44,68;;;
01.11.2023 13:10:54;;46,88;;;
01.11.2023 13:10:56;;44,08;;88,41;
01.11.2023 13:10:58;;42,00;48,72;;
01.11.2023 13:11:00;;42,00;;;
01.11.2023 13:11:00;;46,26;;;19,63
01.11.2023 13:11:02;;46,26;;;
01.11.2023 13:11:02;;51,22;;;
01.11.2023 13:11:04;;48,84;47,52;87,34;
01.11.2023 13:11:06;;48,84;;;
01.11.2023 13:11:06;;45,74;;;
01.11.2023 13:11:08;;47,36;;85,53;
01.11.2023 13:11:10;;47,36;;;
01.11.2023 13:11:10;;43,58;;84,38;
01.11.2023 13:11:12;;41,36;46,43;82,99;
01.11.2023 13:11:14;;41,36;;;
01.11.2023 13:11:14;;47,07;;;
01.11.2023 13:11:16;;47,07;;;
01.11.2023 13:11:16;;52,34;;;
01.11.2023 13:11:18;;50,33;44,90;81,63;
01.11.2023 13:11:20;;50,33;;;
01.11.2023 13:11:20;;47,10;;;
01.11.2023 13:11:22;;48,81;;;
01.11.2023 13:11:24;;48,81;;;
01.11.2023 13:11:24;;44,72;;;
01.11.2023 13:11:26;;42,43;;;
01.11.2023 13:11:28;;42,43;;;
01.11.2023 13:11:28;;52,30;;83,16;
01.11.2023 13:11:32;;52,30;;;
01.11.2023 13:11:32;;48,35;;;
01.11.2023 13:11:34;;46,80;;;
01.11.2023 13:11:36;;45,31;;;
01.11.2023 13:11:38;;43,43;;;
01.11.2023 13:11:40;;43,43;;;
01.11.2023 13:11:40;;46,79;;;18,45
01.11.2023 13:11:42;;46,79;;;
01.11.2023 13:11:42;;53,59;46,34;84,29;
01.11.2023 13:11:44;;51,62;;;
01.11.2023 13:11:46;;51,62;;;
01.11.2023 13:11:46;;47,26;;;
01.11.2023 13:11:50;;47,26;;;
01.11.2023 13:11:50;;44,21;;;
01.11.2023 13:11:52;;41,24;;;
01.11.2023 13:11:54;;43,90;;82,38;
01.11.2023 13:11:56;;43,90;;;
01.11.2023 13:11:56;;52,23;47,75;84,24;
01.11.2023 13:11:58;;52,23;;;
01.11.2023 13:11:58;;47,06;;;
01.11.2023 13:12:00;;45,18;45,75;;17,33
01.11.2023 13:12:02;;;;82,62;
01.11.2023 13:12:04;;45,18;;;
01.11.2023 13:12:04;;42,08;;;
01.11.2023 13:12:06;;40,16;;;
01.11.2023 13:12:08;;;44,38;81,21;
01.11.2023 13:12:10;;40,16;;;
01.11.2023 13:12:10;;47,36;;82,82;18,36
01.11.2023 13:12:12;;49,45;;;
01.11.2023 13:12:14;;49,45;;;
01.11.2023 13:12:14;;46,23;;;
01.11.2023 13:12:16;;;;;17,19
01.11.2023 13:12:18;;43,85;46,15;;
01.11.2023 13:12:20;;41,19;;;
01.11.2023 13:12:22;;;44,46;;
01.11.2023 13:12:24;;41,19;;;
01.11.2023 13:12:24;;50,17;;83,85;
01.11.2023 13:12:26;;48,50;;;
01.11.2023 13:12:28;;48,50;;;
01.11.2023 13:12:28;;44,12;;82,46;
01.11.2023 13:12:32;;45,22;45,76;;
01.11.2023 13:12:34;;45,22;;;
01.11.2023 13:12:34;;39,69;;;
01.11.2023 13:12:36;;41,60;;;
01.11.2023 13:12:38;;41,60;;;
01.11.2023 13:12:38;;49,07;;;
01.11.2023 13:12:40;;49,07;;;
01.11.2023 13:12:40;;45,35;;83,92;
01.11.2023 13:12:42;;45,35;;;
01.11.2023 13:12:42;;39,77;;;
01.11.2023 13:12:48;;36,85;;;
01.11.2023 13:12:50;;35,59;46,93;;
01.11.2023 13:12:52;;35,59;;;
01.11.2023 13:12:52;;47,00;;;16,06
01.11.2023 13:12:54;;47,00;;;
01.11.2023 13:12:54;;42,86;45,89;;
01.11.2023 13:12:56;;42,86;;;
01.11.2023 13:12:56;;38,78;;;
01.11.2023 13:12:58;;40,23;;;
01.11.2023 13:13:00;;40,23;;;
01.11.2023 13:13:00;;36,09;;;
01.11.2023 13:13:02;;36,09;;;
01.11.2023 13:13:02;;32,50;;;
01.11.2023 13:13:04;;32,50;;;
01.11.2023 13:13:04;;39,82;;;
01.11.2023 13:13:06;;39,82;;;
01.11.2023 13:13:06;;44,27;;85,06;
01.11.2023 13:13:08;;44,27;;;
01.11.2023 13:13:08;;39,29;;;
01.11.2023 13:13:10;;41,10;;83,95;
01.11.2023 13:13:14;;38,79;;;
01.11.2023 13:13:16;;36,74;44,86;;
01.11.2023 13:13:18;;36,74;;;
01.11.2023 13:13:18;;47,74;45,91;;
01.11.2023 13:13:22;;47,74;;;
01.11.2023 13:13:22;;44,24;;;
01.11.2023 13:13:26;;43,19;;82,65;
01.11.2023 13:13:28;;40,56;;;
01.11.2023 13:13:30;;39,53;;;
01.11.2023 13:13:32;;39,53;;;
01.11.2023 13:13:32;;50,29;;;
01.11.2023 13:13:34;;48,28;;83,82;
01.11.2023 13:13:36;;48,28;;;
01.11.2023 13:13:36;;44,20;;;
01.11.2023 13:13:38;;;;82,42;
01.11.2023 13:13:40;;44,20;;;
01.11.2023 13:13:40;;47,51;;;18,74
01.11.2023 13:13:42;;47,51;;;
01.11.2023 13:13:42;;43,29;;;20,11
01.11.2023 13:13:44;;43,29;;;
01.11.2023 13:13:44;;38,08;44,90;;
01.11.2023 13:13:46;;38,08;;;
01.11.2023 13:13:46;;47,24;;;21,73
01.11.2023 13:13:48;;45,83;;;
01.11.2023 13:13:50;;45,83;;;
01.11.2023 13:13:50;;40,85;;;
01.11.2023 13:13:52;;38,69;;;
01.11.2023 13:13:56;;38,69;;;
01.11.2023 13:13:56;;33,46;;;
01.11.2023 13:13:58;;31,55;;;
01.11.2023 13:14:00;;33,35;;;
01.11.2023 13:14:02;;33,35;;;
01.11.2023 13:14:02;;41,16;46,97;;
01.11.2023 13:14:04;;41,16;;;
01.11.2023 13:14:04;;38,02;;;
01.11.2023 13:14:06;;;;;20,44
01.11.2023 13:14:08;;39,56;;;
01.11.2023 13:14:10;;39,56;;;
01.11.2023 13:14:10;;34,59;45,93;;
01.11.2023 13:14:12;;34,59;;;
01.11.2023 13:14:12;;31,54;;;
01.11.2023 13:14:14;;31,54;;;
01.11.2023 13:14:14;;39,10;;84,67;
01.11.2023 13:14:16;;40,88;;;19,24
01.11.2023 13:14:18;;40,88;;;
01.11.2023 13:14:18;;36,49;;;
01.11.2023 13:14:20;;35,18;;;
01.11.2023 13:14:22;;;;;18,03
01.11.2023 13:14:24;;35,18;;;
01.11.2023 13:14:24;;31,72;;;
01.11.2023 13:14:26;;30,47;;;
01.11.2023 13:14:28;;30,47;;;
01.11.2023 13:14:28;;42,98;47,51;;
01.11.2023 13:14:30;;45,02;;;
01.11.2023 13:14:32;;45,02;;;
01.11.2023 13:14:32;;41,75;;85,76;
01.11.2023 13:14:34;;44,53;46,42;;
01.11.2023 13:14:36;;44,53;;;
01.11.2023 13:14:36;;40,70;;86,80;
01.11.2023 13:14:38;;40,70;;;
01.11.2023 13:14:38;;37,33;47,44;;
01.11.2023 13:14:40;;37,33;;;
01.11.2023 13:14:40;;45,79;;;
01.11.2023 13:14:42;;47,46;49,69;89,71;
01.11.2023 13:14:44;;47,46;;;
01.11.2023 13:14:44;;44,07;;;
01.11.2023 13:14:46;;41,78;;;
01.11.2023 13:14:48;;;48,68;;
01.11.2023 13:14:50;;40,31;;;
01.11.2023 13:14:52;;;;;19,04
01.11.2023 13:14:54;;40,31;;;
01.11.2023 13:14:54;;45,65;;;
01.11.2023 13:14:56;;48,57;49,83;;
01.11.2023 13:14:58;;48,57;;;
01.11.2023 13:14:58;;44,54;;91,07;
01.11.2023 13:15:00;;44,54;;;
01.11.2023 13:15:00;;39,11;;;
01.11.2023 13:15:02;;40,17;;;
01.11.2023 13:15:04;;40,17;;;
01.11.2023 13:15:04;;34,85;;;
01.11.2023 13:15:06;;34,85;;;
01.11.2023 13:15:06;;31,75;;;
01.11.2023 13:15:08;;31,75;;;
01.11.2023 13:15:08;;35,83;;;
01.11.2023 13:15:10;;35,83;;;
01.11.2023 13:15:10;;40,80;;93,91;
01.11.2023 13:15:12;;40,80;;;
01.11.2023 13:15:12;;33,87;;;
01.11.2023 13:15:14;;;;;18,02
